wavelength,gain_port_1,gain_port_2,gain_port_3,gain_port_4,gain_port_5,gain_port_6,gain_port_7,gain_port_8
1564.4989513162461,-19.26795071390226,-15.099145536075088,-6.0247037124817036,-20.57275814564958,-19.291984368087856,-4.668610601984831,-13.820039904343513,-17.949403717669238
1564.4631744009419,-19.387378705807834,-15.059309007348663,-6.432250393649185,-20.590335797245164,-19.39936714039771,-4.368339810038517,-13.984379658571836,-17.953463608527183
1564.4273991218913,-19.54811065469707,-15.059296566307923,-6.867409980542416,-20.650941477029,-19.54180124247363,-4.084387110278685,-14.180156927966534,-17.990285494810724
1564.3916254789815,-19.75125631332672,-15.100153071636225,-7.332293032165263,-20.755416421382392,-19.720858399938372,-3.8163942106533306,-14.408593588132712,-18.06103161555447
1564.3558534721012,-19.998399858213077,-15.183394982341316,-7.829372754130687,-20.90511100664793,-19.93842010947306,-3.564005127377179,-14.671145987134732,-18.16710086065267
1564.3200831011372,-20.29167139176866,-15.311081677877912,-8.361571852451203,-21.10194984121766,-20.196749632496775,-3.326869131730187,-14.969555827953817,-18.310179524296387
1564.284314365978,-20.633847062202978,-15.485915381065357,-8.932375262018594,-21.34852662664919,-20.498584947085156,-3.104644121419084,-15.305914378396093,-18.492305394863124
1564.2485472665107,-21.02848748553672,-15.711379366650975,-9.54597896405205,-21.648238194533175,-20.847260519031423,-2.8970004848972373,-15.682744580523206,-18.71594975256223
1564.2127818026238,-21.48012950496839,-15.991929489176304,-10.207490345380357,-22.00547255341348,-21.246869165604537,-2.703625256166862,-16.103107299421286,-18.984123514048854
1564.1770179742048,-21.99455485323776,-16.333262593946213,-10.923203997931477,-22.42587436548125,-21.70248092681789,-2.5242261805647455,-16.57074072229858,-19.30051653441525
1564.1412557811416,-22.579173379606775,-16.742699470675657,-11.700990887883155,-22.916725408706206,-22.220445237760202,-2.3585352371882844,-17.090246436990473,-19.669683595105838
1564.105495223322,-23.243582705963732,-17.22974421204835,-12.550862976130059,-23.487501811768237,-22.808818581188184,-2.2063111880842854,-17.667343091220534,-20.097297978646974
1564.0697363006336,-24.000409548996924,-17.806925211523527,-13.485818704065064,-24.15071324218325,-23.47798751847977,-2.067340833926118,-18.30922076162366,-20.59050575876862
1564.0339790129647,-24.866619583272627,-18.49110467230087,-14.523156364170513,-24.923210880256477,-24.24160731686602,-1.9414388271093883,-19.02505001520623,-21.158434788195876
1563.9982233602027,-25.86564549966301,-19.305606278620807,-15.686605127762938,-25.82831380085235,-25.118072345838392,-1.828446095711571,-19.826736571935694,-21.81294929247776
1563.962469342236,-27.031030717504407,-20.283858484003787,-17.009971283599995,-26.899451194701722,-26.132928640183145,-1.7282271323765628,-20.730080952607803,-22.569809453661797
1563.926716958952,-28.413095319224993,-21.476059980931552,-18.54380633218505,-28.186826974703667,-27.32306174678445,-1.640666569179863,-21.756636674894114,-23.45052954645997
1563.890966210239,-30.092227634504603,-22.962470774192433,-20.368700421869374,-29.770710171721593,-28.744499600062028,-1.5656655663041463,-22.936841422062926,-24.48550905110941
1563.8552170959845,-32.20867317224583,-24.883200550670797,-22.625072869207465,-31.791222795136342,-30.488359658563486,-1.5031385716232528,-24.315632749592588,-25.7196483079661
1563.8194696160767,-35.04159017797527,-27.517263616844424,-25.592229071933154,-34.5273944106739,-32.71785157797384,-1.4530109539392835,-25.96335881626456,-27.223259200167593
1563.7837237704034,-39.28417105195393,-31.5576996320595,-29.9634830685714,-38.672282643142026,-35.77180474972964,-1.4152178815740413,-27.999372216543975,-29.115658941011816
1563.7479795588526,-47.660061938154826,-39.727992439426416,-38.46257806271514,-46.949391883198565,-40.55993949985827,-1.389704628694179,-30.651408016677255,-31.624548068334185
1563.7122369813121,-49.64961924888396,-41.50832574946679,-40.56994367504666,-48.838928928516324,-51.35223918727664,-1.3764282720561858,-34.4446291611954,-35.27505581240513
1563.6764960376702,-40.11860165219172,-31.764274192607004,-31.151388439807253,-39.20649404849227,-46.119782373383856,-1.3753605236605646,-41.12516846335653,-41.81328205076713
1563.6407567278147,-35.63530376832275,-27.063935973851482,-26.775233773911175,-34.620213677280105,-38.56753357948213,-1.3864912628885624,-51.49448544340173,-52.040654113802674
1563.6050190516335,-32.72777952212291,-23.935155061570082,-23.96953734085249,-31.60796263739256,-34.5656868119712,-1.4098322129248126,-38.566666237691756,-38.9712266639778
1563.5692830090145,-30.59378877428402,-21.57546651580242,-21.932039401493878,-29.3673094689741,-31.85513069247167,-1.4454201691894144,-33.36750732745116,-33.63076539744847
1563.5335485998457,-28.923353580221892,-19.674651284310983,-20.352718464380743,-27.588071162803974,-29.81771504910119,-1.493319238901662,-30.194361748509344,-30.316593229348967
1563.4978158240156,-27.564282680850273,-18.0802633447739,-19.079348115193675,-26.11787388862823,-28.19656259439085,-1.5535953076315898,-27.934153620758337,-27.915630405693946
1563.4620846814114,-26.43057947032148,-16.706025148364205,-18.025827314317407,-24.870472855341596,-26.860395340445244,-1.6263921386006408,-26.197629872623867,-26.03858650376847
1563.4263551719218,-25.46893742541872,-15.498326664456059,-17.13870670940299,-23.792280691814447,-25.733128164798508,-1.7118780616372062,-24.803278364270838,-24.503905745604083
1563.3906272954348,-24.644104393222293,-14.421590636366846,-16.382579903371962,-22.847762817953313,-24.766739543421714,-1.8102243725365528,-23.65168851187518,-23.212149676835622
1563.354901051838,-23.9315959067733,-13.450980467976903,-15.732774307714632,-22.012125238224527,-23.92901814831243,-1.921619111748033,-22.68258664324931,-22.10301731366165
1563.3191764410196,-23.31376091491583,-12.56846283453193,-15.1714132023033,-21.267376097704492,-23.197333888333844,-2.046261780237231,-21.85670264378887,-21.13721178114604
1563.283453462868,-22.7775008102727,-11.760523129491627,-14.685130360015062,-20.600039847906395,-22.555200844596655,-2.184358405816104,-21.147051252574762,-20.287721604602616
1563.247732117271,-22.31287373024483,-11.016765637773542,-14.263669114958397,-19.999755896511438,-21.990253694196614,-2.3361177211823465,-20.53431237842591,-19.535201023976903
1563.2120124041169,-21.91220293162325,-10.329017132604159,-13.898984558772899,-19.458380421277965,-21.492993745412075,-2.5017491320782743,-20.00419676052417,-18.86533565587691
1563.1762943232934,-21.56948715241463,-9.690731682864321,-13.584646636398654,-18.96938911589898,-21.05597950130457,-2.6814629725438595,-19.545855293063276,-18.2672518228713
1563.1405778746891,-21.2799998489372,-9.096583402336197,-13.315430853138313,-18.527467576383817,-20.67328686538434,-2.8754732834966106,-19.150873951797777,-17.732511488005333
1563.1048630581918,-21.04001103269151,-8.542180670596585,-13.087030097323716,-18.128222829431657,-20.34013969939299,-3.0840030410550283,-18.812615193764675,-17.254453665991868
1563.0691498736896,-20.84659132507669,-8.023861199734787,-12.89584691982146,-17.767975341482188,-20.052651614152033,-3.3072914393354926,-18.525773411950595,-16.82774989299212
1563.033438321071,-20.69747279293907,-7.538542202181905,-12.738840483477222,-17.44360571929863,-19.80764222310652,-3.5456025365090738,-18.28606728594403,-16.44809659621631
1562.9977284002237,-20.590950108453274,-7.083608811771819,-12.613411281818678,-17.152439199380506,-19.602504034872123,-3.799234334607675,-18.090021985914596,-16.11199732090743
1562.962020111036,-20.525811199527503,-6.6568294221711035,-12.517312226637795,-16.89215652406944,-19.43510395359742,-4.068527204939442,-17.934811354299924,-15.81660493932667
1562.9263134533965,-20.501290244868798,-6.256290146736773,-12.44857823218371,-16.660723330424297,-19.303708229170503,-4.353870500262796,-17.81814038736702,-15.559604164140207
1562.8906084271928,-20.517038426372164,-5.880342962391108,-12.405468770901077,-16.456332525420606,-19.206922869781348,-4.655706206212324,-17.73815463871149,-15.339120988610283
1562.8549050323134,-20.573109754613668,-5.527563729549362,-12.386419496620935,-16.277355742050915,-19.14364367035096,-4.974528558245625,-17.693367203941857,-15.153649713115753
1562.8192032686463,-20.669960825537895,-5.196717443316609,-12.390000190139643,-16.122301130129518,-19.11301149691171,-5.31087865390713,-17.682596611688346,-15.00199088352158
1562.7835031360798,-20.808464748961363,-4.886728920970713,-12.414877135974143,-15.98977558954335,-19.114369499109,-5.665333179310331,-17.704910729468978,-14.883195250310742
1562.7478046345022,-20.989940875320265,-4.596657756288462,-12.45977868049453,-15.878450195198138,-19.147219598113168,-6.038486389162378,-17.75957295623885,-14.796510020721772
1562.7121077638017,-21.21620350396615,-4.325676825449288,-12.52346320927151,-15.787028050669122,-19.21117594665928,-6.430924367146888,-17.845987645964506,-14.741324348720713
1562.6764125238667,-21.489634700166764,-4.073053943062678,-12.604689152979468,-15.714214179113359,-19.305913073335525,-6.843190278449436,-17.963641939106765,-14.717111240161794
1562.6407189145852,-21.813289001142184,-3.8381364620634657,-12.702186916425667,-15.65868734533404,-19.431106072634336,-7.27573873543715,-18.112040975829505,-14.723362847543422
1562.6050269358454,-22.191041677270892,-3.6203387047202322,-12.814632850290856,-15.619073927939178,-19.5863594460367,-7.728876465191773,-18.290632810221336,-14.759515474192952
1562.5693365875359,-22.627798224353832,-3.419132121669385,-12.940625576776698,-15.593924152234722,-19.771120012795837,-8.20268514979435,-18.498718228548594,-14.824859491597328
1562.5336478695447,-23.129792477563882,-3.2340380221548126,-13.0786651666899,-15.581691180850626,-19.984567714989574,-8.696920617820776,-18.7353391298671,-14.918427828832527
1562.4979607817602,-23.705012565649255,-3.0646179137792156,-13.22714062975943,-15.580723270441272,-20.225480379685443,-9.210886434399189,-18.999136635173524,-15.038861750915489
1562.4622753240708,-24.36380977461631,-2.9104435431326694,-13.384355873346866,-15.589320408415478,-20.492088909466514,-9.743305968735083,-19.288175574156405,-15.184283712409378
1562.4265914963646,-25.11997376285872,-2.7712109554657722,-13.548393653126759,-15.605478621233335,-20.78173205360061,-10.291939653229957,-19.59971658020365,-15.351880216807572
1562.3909092985302,-25.992125361682945,-2.646609292247532,-13.717236928195465,-15.627139213928022,-21.09067344080231,-10.85345268238484,-19.929902518935855,-15.537792329744189
1562.3552287304556,-27.006259168489933,-2.536366644901892,-13.888740182127354,-15.652116167716713,-21.413722099670338,-11.42302349189859,-20.27342354842265,-15.736710589160857
1562.3195497920294,-28.200098516696354,-2.440250321875342,-14.060650208196517,-15.678116868899163,-21.74383908865042,-11.99395377222936,-20.62312323135282,-15.941481301317136
1562.28387248314,-29.63124931051961,-2.3580668646712706,-14.23064021658692,-15.702776163387743,-22.07174983919778,-12.557283763991439,-20.969610465038244,-16.14271867027111
1562.2481968036752,-31.39397748489285,-2.2896614706005813,-14.396358562470237,-15.72370503549061,-22.38566788243574,-13.101518569833729,-21.30098285780501,-16.328528390448987
1562.2125227535244,-33.658523503243956,-2.2349166168870385,-14.555492293725083,-15.738554109495794,-22.671307710347172,-13.612643287342932,-21.60283926743473,-16.484520419035018
1562.176850332575,-36.7828052234114,-2.1937498341943313,-14.705844048441177,-15.74509050398989,-22.912424739065766,-14.074664975078226,-21.85881943993642,-16.5943488675577
1562.1411795407162,-41.75097876155494,-2.1661107292166824,-14.845418709663509,-15.74128444618088,-23.092103828221507,-14.470902943043187,-22.05189217972313,-16.64100044482908
1562.1055103778356,-53.39535518424831,-2.151977488690207,-14.972513954197774,-15.725399782907719,-23.194839487025668,-14.78607052969598,-22.16643516544767,-16.608874566578
1562.0698428438222,-46.14527087195471,-2.151353196981382,-15.08580689804308,-15.696080590724415,-23.20908407772353,-15.008824702671253,-22.19078271227402,-16.486331433541007
1562.0341769385643,-39.004899091176476,-2.1642623564171695,-15.184428010636282,-15.652425057150339,-23.129530930909542,-15.134050420217493,-22.11950839182115,-16.267974990221262
1561.9985126619504,-35.125135005999304,-2.190748008530466,-15.268013823324837,-15.594038158395866,-22.95826381071782,-15.164011210538217,-21.954573951141167,-15.955802206485876
1561.9628500138685,-32.47476467538888,-2.2308698155509874,-15.336731889886451,-15.521056591291376,-22.70427387858309,-15.107867134114674,-21.704845689083598,-15.558719841007466
1561.9271889942077,-30.47543735028563,-2.2847033803078047,-15.3912747464156,-15.434142706701419,-22.38155501745329,-14.979771004916634,-21.384189167709167,-15.090639564673555
1561.891529602856,-28.882566057861233,-2.35234097002896,-15.432823633919298,-15.334448207683987,-22.006551185503223,-14.796316551671417,-21.00891594935924,-14.567925134684195
1561.855871839702,-27.569839178837327,-2.433893680198069,-15.462986623966202,-15.223552252757075,-21.59580116125827,-14.574183891494947,-20.595427748135187,-14.007037007910665
1561.8202157046346,-26.46355074239799,-2.5294949459566283,-15.483718701434553,-15.1033815182934,-21.164291843963156,-14.328493488766807,-20.158569191435053,-13.42288558846584
1561.7845611975415,-25.51698119752742,-2.6393051974846,-15.49723278356172,-14.976121199246533,-20.724615294528654,-14.071963792430838,-19.71078441322778,-12.827988329939327
1561.7489083183118,-24.69869767643138,-2.7635173766006544,-15.50591049626419,-14.844125769260293,-20.286760510433446,-13.814703551893288,-19.261908513041142,-12.23226172436059
1561.7132570668339,-23.98658740198489,-2.9023629941538402,-15.512220086450643,-14.709836878872737,-19.858294146575133,-13.56439302952823,-18.8193481372604,-11.643202431724415
1561.6776074429963,-23.364554625086583,-3.056118415140354,-15.518646655848901,-14.575713577472547,-19.444721437746114,-13.326645370637726,-18.38844248722384,-11.066248850893539
1561.6419594466875,-22.82057207920098,-3.225111109609346,-15.527637527124941,-14.444177669855115,-19.0498908327978,-13.10541164554029,-17.972868317068247,-10.505186689985344
1561.606313077796,-22.345471675429934,-3.409725695974073,-15.541563448989725,-14.317574914180199,-18.676369920124138,-12.903357147466712,-17.575016558757074,-9.962526167512562
1561.5706683362105,-21.932162276539685,-3.6104097205801833,-15.562694776377029,-14.198151197599621,-18.325763214624374,-12.722179519943037,-17.196311207568556,-9.439821469979837
1561.5350252218193,-21.57510613407514,-3.827679253226897,-15.593190802749852,-14.088041866720824,-17.998966364497853,-12.562863275231875,-16.837465096021457,-8.937927084554445
1561.4993837345114,-21.269958455396264,-4.062124521707039,-15.635100016784609,-13.98927198540948,-17.69636248427358,-12.425876412952688,-16.49867833987599,-8.457196779336948
1561.463743874175,-21.013311037942973,-4.314415292122385,-15.690334669446584,-13.90374581167123,-17.417938614065267,-12.31130041893792,-16.1797630042319,-7.997620996059537
1561.4281056406992,-20.802516570839728,-4.585310061261503,-15.760764503225404,-13.833307336587055,-17.16346595181275,-12.2189822583372,-15.880318418908963,-7.5589733081888335
1561.392469033972,-20.63555617588806,-4.875663348748794,-15.848212382956635,-13.77974645203114,-16.932555761819486,-12.148598068806685,-15.599789060295592,-7.140880592604189
1561.3568340538823,-20.51094091257803,-5.186434915663418,-15.954435472049411,-13.744798969707572,-16.724675685934535,-12.09968687693961,-15.337494385193992,-6.742867878400648
1561.321200700319,-20.427646921225765,-5.518703915810827,-16.081180168189764,-13.730190509337241,-16.539210742404336,-12.0717022111535,-15.092693084031888,-6.364413174554922
1561.2855689731703,-20.385070841129025,-5.873686532723655,-16.2302152888625,-13.737669708786775,-16.375486522955075,-12.064035472035286,-14.864613866316132,-6.004978291275518
1561.2499388723247,-20.383003704582503,-6.2527586993808075,-16.4033695698534,-13.769045752261214,-16.232781213568433,-12.076028113252349,-14.652476470078803,-5.664029723229563
1561.2143103976714,-20.421621218769353,-6.6574851294989195,-16.602574291571816,-13.826231031853979,-16.110328731323214,-12.106974926575575,-14.455505345632995,-5.341052017770391
1561.178683549099,-20.501489586232378,-7.08965620754674,-16.82991234803118,-13.911290257749261,-16.007314743627756,-12.156120198384553,-14.272937928788696,-5.035555515569252
1561.143058326496,-20.623587174631446,-7.551334804930736,-17.087675727940933,-14.026497987056823,-15.922866971916145,-12.222648140703281,-14.10402902772574,-4.747079960333519
1561.107434729751,-20.78934361750827,-8.04491590928227,-17.378434292751926,-14.174407456655135,-15.85604094482796,-12.305668762664164,-13.948052557666166,-4.475195185649205
1561.071812758753,-21.0006995068588,-8.573203209077985,-17.70512005773576,-14.357934926748474,-15.805802234917811,-12.404200217216218,-13.804301636123434,-4.219499868369588
1561.0361924133904,-21.26019197495892,-9.139508677444704,-18.07113312684367,-14.580465686520633,-15.771006176726798,-12.51714862166892,-13.672087873795796,-3.979619164555191
1561.0005736935523,-21.57107452444575,-9.74778408782677,-18.480478346873483,-14.84599078810908,-15.750376120217256,-12.643286406714934,-13.550740543904139,-3.7552018977345085
1560.964956599127,-21.937484050767058,-10.402797850511716,-18.93794621649621,-15.159288045230323,-15.742481424137038,-12.781230399100828,-13.439606172275475,-3.5459178366533073
1560.9293411300034,-22.364675144731187,-11.110377606244796,-19.44935863725781,-15.526167884355797,-15.745716642701655,-12.929421091900714,-13.338048952289256,-3.3514554711726903
1560.8937272860703,-22.859353337646603,-11.877750514325246,-20.021911592858256,-15.953816135632142,-15.758283704585697,-13.086104901879361,-13.245452247713006,-3.1715205653594385
1560.8581150672164,-23.43015847813785,-12.71403264307377,-20.664666306573206,-16.451285314336243,-15.778179311356503,-13.249321641544267,-13.161221301570773,-3.0058356347883097
1560.8225044733306,-24.08838382405338,-13.630953221408879,-21.38927476728986,-17.03022028432496,-15.803190252064137,-13.416899903036983,-13.0847871236451,-2.854140363425222
1560.7868955043016,-24.849079963131548,-14.643963006577483,-22.211088998123177,-17.705967678526523,-15.830899761747093,-13.586463481979694,-13.015611390132074,-2.7161928506687105
1560.7512881600182,-25.732816571425463,-15.773999891984245,-23.150927295925424,-18.499342305865877,-15.858708310252275,-13.755452228082829,-12.95319206609192,-2.591771470092812
1560.7156824403692,-26.768632627005292,-17.050442466393847,-24.238028241599075,-19.439581345782138,-15.883872105622563,-13.92116060702908,-12.897069365944922,-2.480677038663966
1560.6800783452434,-27.999284787548824,-18.516361310290545,-25.51530233907083,-20.569596189367477,-15.903561906919156,-14.080796568859759,-12.846831610020875,-2.3827349482275193
1560.6444758745297,-29.49133933150927,-20.23861349271081,-27.04942680150093,-21.956067447069707,-15.914943252388518,-14.231561828991568,-12.802120524585803,-2.297796907579934
1560.608875028117,-31.356696522179703,-22.32936918080479,-28.952372435355386,-23.71097207489779,-15.915276811009848,-14.370752270166467,-12.7626355727096,-2.2257419863458323
1560.573275805894,-33.80569721371544,-24.99922022530409,-31.434512507376912,-26.044692505549264,-15.902034366612295,-14.495873974759535,-12.72813699227149,-2.166476739037072
1560.5376782077492,-37.31087596856645,-28.720935028309427,-34.9683779069533,-29.429772098424746,-15.87302236692896,-14.604766819964878,-12.698447347086567,-2.1199343104837047
1560.502082233572,-43.35818598926664,-34.98068502754447,-41.03988392920294,-35.352142235204944,-15.826501768343814,-14.695724366835183,-12.67345155329303,-2.086072567954511
1560.4664878832511,-56.57287351952466,-48.40392221831874,-54.274202457380454,-48.43699718891665,-15.761294454590418,-14.767603294140834,-12.653098960659811,-2.0648706283911586
1560.4308951566754,-42.449064632513156,-34.484998320761164,-40.165281935605364,-34.178354718512466,-15.67693149978425,-14.820023891948956,-12.63746846485059,-2.056311394334513
1560.395304053734,-36.746822599566414,-28.98412053326897,-34.47313385841572,-28.33620633148229,-15.573468073417683,-14.853010782076389,-12.626554457699019,-2.0604261536272466
1560.3597145743154,-33.32086957352922,-25.75617909149115,-31.05232063914748,-24.7651485352589,-15.451668382135486,-14.867357866061809,-12.620467312918962,-2.077242393556978
1560.324126718309,-30.8802880888304,-23.510414597447223,-28.611736996400467,-22.17411573607432,-15.312896574960158,-14.864458385077327,-12.61936615504582,-2.106799191907772
1560.2885404856029,-28.994644965262474,-21.81654272450778,-26.72073411483785,-20.132504885972004,-15.159028052627697,-14.846216265882317,-12.62345609424086,-2.149146455839233
1560.252955876087,-27.46789575231531,-20.478659385404004,-25.183023925084512,-18.444080280853523,-14.992337093785434,-14.814933782240347,-12.632986172968097,-2.204345407450456
1560.2173728896494,-26.194284160251144,-19.39114081839109,-23.892577894064626,-17.00287290092641,-14.81537428830684,-14.773189022033232,-12.648248116458534,-2.2724703226692404
1560.1817915261797,-25.110286869423927,-18.49058899087146,-22.7855706620308,-15.745124629221674,-14.63084647083419,-14.723715853167805,-12.669575816836842,-2.3536113570172095
1560.1462117855667,-24.174798743349793,-17.736017352796793,-21.820563496963036,-14.629472317612526,-14.44150913158077,-14.669296365310565,-12.697345335046224,-2.4478781401325254
1560.1106336676992,-23.359734667666316,-17.09945316787312,-20.969103734537878,-13.627547866492272,-14.250077617190884,-14.612672100163513,-12.731975099861923,-2.555403715162261
1560.0750571724666,-22.645102600997028,-16.561011013789162,-20.21079473608481,-12.719048847449788,-14.059159764402347,-14.556476712992643,-12.773925936926311,-2.676348356514891
1560.0394822997573,-22.016218095821635,-16.106107714117826,-19.530506568134907,-11.888949868291016,-13.871209601378807,-14.503189700188141,-12.823700580339013,-2.810902826720594
1560.0039090494604,-21.46203347128937,-15.723791887796626,-18.91670052777637,-11.125827798946254,-13.688499718940655,-14.455108794984561,-12.881842400962729,-2.9592907254546397
1559.9683374214653,-20.974086419811545,-15.405692901569207,-18.360372231225405,-10.420805568331158,-13.513108865226203,-14.414337584769255,-12.948933214876476,-3.1217697258775976
1559.9327674156611,-20.545811608258816,-15.145332789292272,-17.85435675036474,-9.766858007707608,-13.346921070586934,-14.382784656639046,-13.02559018985579,-3.29863166177367
1559.8971990319362,-20.17207468980378,-14.93766055690651,-17.392855119049745,-9.158339050930826,-13.191632904678638,-14.36217087304332,-13.112462020799654,-3.490201596237848
1559.86163227018,-19.848848044995822,-14.778728194073603,-16.971101406643776,-8.590649475283303,-13.048766050755285,-14.354041962325915,-13.210224670117967,-3.696836141369877
1559.826067130282,-19.57298023016191,-14.665460372732914,-16.585122177629984,-8.059996985274603,-12.919683049438817,-14.359784276263817,-13.319577043980873,-3.9189213859741727
1559.7905036121306,-19.342029720403453,-14.595488421757754,-16.231558712290845,-7.5632189951107485,-12.805604678465802,-14.380642180925046,-13.441236985764363,-4.156870809771
1559.7549417156151,-19.15414452365438,-14.567030155855091,-15.907533280416576,-7.097649379524931,-12.707627920607273,-14.417736032763976,-13.575937909972469,-4.4111235139154275
1559.7193814406246,-19.00797591852445,-14.578803812983065,-15.61054733789382,-6.6610170374294055,-12.626743803306766,-14.472080023320292,-13.72442627965681,-4.6821429849347265
1559.683822787048,-18.9026187215342,-14.629968507200521,-15.338403536006426,-6.251368129933285,-12.563854579227396,-14.544599361390535,-13.887459962750778,-4.970416447261549
1559.648265754775,-18.837573143035836,-14.720086257455275,-15.08914590624914,-5.867006324345603,-12.519789783110518,-14.63614632781991,-14.065807306830585,-5.276454667664472
1559.612710343694,-18.81272506800917,-14.849102429583521,-14.86101411340955,-5.506446903475415,-12.495320678777036,-14.747514716427032,-14.260246564336763,-5.600791869920424
1559.5771565536945,-18.828342902762895,-15.017342733490826,-14.652408633958785,-5.168381562037716,-12.49117252459479,-14.87945208903499,-14.471565089497357,-5.943985208439998
1559.5416043846658,-18.885090244522253,-15.22552603335848,-14.46186435738317,-4.851651351852031,-12.508033944108792,-15.032669130965253,-14.700557506804287,-6.3066130283343576
1559.5060538364967,-18.984054774809223,-15.474793372537054,-14.2880305794863,-4.555225709380355,-12.546562476390232,-15.20784518112881,-14.948021792011208,-6.689270879755055
1559.4705049090765,-19.126795138952964,-15.766754976165473,-14.129655751038108,-4.278185895540448,-12.607385058414653,-15.405628688637629,-15.21475186049998,-7.09256390693697
1559.4349576022944,-19.315384665536122,-16.103546289941168,-13.985587782174246,-4.019693394245692,-12.691163505456926,-15.626728705992882,-15.501611223699388,-7.517116427457898
1559.3994119160395,-19.552550539336842,-16.48794179135273,-13.854738223754355,-3.7790111545251914,-12.798434439480118,-15.871703249762943,-15.809341273213771,-7.963515560469901
1559.363867850201,-19.841813384522794,-16.923497924489837,-13.736080791424135,-3.555498465328042,-12.929592690197332,-16.14094475634466,-16.13853691991656,-8.432265870746017
1559.3283254046682,-20.187627222462634,-17.41471442863343,-13.628667054338148,-3.3485694407606186,-13.084969060804355,-16.434804263227356,-16.489748543204787,-8.923779889470065
1559.2927845793301,-20.59565975341298,-17.967303458535856,-13.531610776430716,-3.1577006432183943,-13.264692018407922,-16.753429926181308,-16.863329150592804,-9.438284164995334
1559.257245374076,-21.073163955699236,-18.58856126498727,-13.444085108533965,-2.9824246023304846,-13.468578075402863,-17.09665732713406,-17.25932303158315,-9.975707345622629
1559.2217077887954,-21.629521224771043,-19.287911409916067,-13.365321171691422,-2.8223243920723418,-13.695971987189395,-17.463849589075203,-17.677304800739464,-10.535518639543469
1559.1861718233772,-22.277057227089664,-20.077720691281048,-13.29460801972202,-2.67702931687235,-13.945519045611217,-17.85366957661396,-18.116151009815237,-11.116498840799647
1559.1506374777111,-23.03230920403056,-20.97456651317959,-13.231293877615844,-2.5462116850438345,-14.21484897187407,-18.263763685169145,-18.573723744114467,-11.716423343854672
1559.1151047516857,-23.918077581085306,-22.00128855678213,-13.17478843349451,-2.4295845469017934,-14.500151969138095,-18.690337778150447,-19.046446685335564,-12.331637635030557
1559.0795736451905,-24.966922481031105,-23.19048535093113,-13.1245658483363,-2.326900176862485,-14.795638162267545,-19.127616498666292,-19.528764800383197,-12.95651642496584
1559.044044158115,-26.227523292433386,-24.590873894039888,-13.080168068166989,-2.237949010887885,-15.092902160753424,-19.5672076908157,-20.012509334038025,-13.582828103626507
1559.0085162903483,-27.777265904040597,-26.279876938017868,-13.041207998927414,-2.16255873257748,-15.380279509244463,-19.997458693884575,-20.48625482121316,-14.199091236265753
1558.97299004178,-29.750173541726816,-28.39155387107874,-13.00737214276528,-2.1005932398886857,-15.642394164868854,-20.403003647510207,-20.9348672185304,-14.790122201942648
1558.937465412299,-32.409958861402124,-31.189652853033067,-12.978422390921187,-2.05195131409842,-15.86024560224114,-20.76485040744666,-21.339591725680634,-15.337122546312239
1558.9019424017947,-36.39818096055893,-35.31576786586092,-12.954196805505024,-2.0165649357943987,-16.01229670011088,-21.061468224557323,-21.679141428861,-15.818767181622329
1558.8664210101567,-44.126424013612805,-43.18151738492516,-12.934609374639896,-1.9943973241647381,-16.076929855730306,-21.271243631709705,-21.93215419916509,-16.21366086707325
1558.830901237274,-48.338178825742645,-47.530425965629284,-12.919648864212672,-1.9854408881590715,-16.03614644643773,-21.376179656546572,-22.08089296033954,-16.50403808379945
1558.795383083036,-37.778929947891164,-37.1080113883188,-12.909376989059096,-1.989715346992327,-15.879542990837086,-21.36587171092895,-22.115222680858324,-16.67973965902291
1558.7598665473326,-32.99423778779972,-32.459866796447734,-12.90392616944224,-2.0072662875255323,-15.606955644615097,-21.240151790421056,-22.03525573508548,-16.74085778355701
1558.7243516300523,-29.897651100528222,-29.49957321154703,-12.903497119903768,-2.0381643742018514,-15.228471481031274,-21.009099432114176,-21.85136409994048,-16.697747888266736
1558.6888383310852,-27.610627681602153,-27.34862024826008,-12.90835644530706,-2.0825053239542965,-14.76180236361583,-20.690415236527222,-21.581554216952963,-16.568403208476767
1558.6533266503204,-25.802860775516514,-25.676732542276497,-12.918834313630175,-2.14041062629492,-14.228317990041496,-20.30545353072902,-21.247501126502385,-16.37448864216055
1558.617816587647,-24.314416690520424,-24.324007382158666,-12.935322165184452,-2.21202885758991,-13.649347876253472,-19.875523939914675,-20.870851676037066,-16.13764370264397
1558.582308142955,-23.05573082792451,-23.200910753429152,-12.958270333715266,-2.2975373396902423,-13.04372354645919,-19.41943313125727,-20.470768105097136,-15.877025867625447
1558.5468013161335,-21.971635136221458,-22.252304805234317,-12.988185421896059,-2.3971438526194517,-12.42668929376466,-18.952395093071154,-20.062840413300975,-15.608222729579001
1558.511296107072,-21.025786556981917,-21.441876306656997,-13.025627307465694,-2.5110881442850195,-11.809814875785591,-18.48594331203486,-19.65900092119774,-15.343166356405716
1558.4757925156596,-20.193022441676916,-20.744492071869303,-13.07120575850533,-2.639643088249335,-11.20144797808274,-18.028382679938968,-19.267978906730548,-15.090587744047925
1558.4402905417862,-19.455246520396184,-20.142084935132868,-13.125576794516551,-2.7831155098939258,-10.607356340419988,-17.585431023861847,-18.89594526727074,-14.856661309998678
