.HEADER
..NAMES
wavelength,transmission,transmission,angle,group delay,group velocity,dispersion,loss,gain
1.499343884491448e-06,-0.001092383367498826,0.000951524096623716,2075.876153720243,2.386373570019743e-11,41904587469.58578,-0.0001476687162867441,56.7804973514488,-56.7804973514488
1.499362993811884e-06,-0.0006539721653297547,0.001280672199516685,2075.494077044449,2.386393214532602e-11,41904242515.86969,0.0001682248277875244,56.84491285101325,-56.84491285101325
1.499382103619426e-06,-0.0001285205048595415,0.00142412882429438,2075.111948895754,2.387349410948494e-11,41887458761.33397,0.0008325056339157063,56.89378808114738,-56.89378808114738
1.499401213914095e-06,0.0004105068516379542,0.001363772041048524,2074.729566013124,2.389562549799654e-11,41848663893.89314,0.001483660557489605,56.92848527382615,-56.92848527382615
1.499420324695908e-06,0.0008877810650322344,0.001108640440777833,2074.346729141585,2.392280567106952e-11,41801117049.13134,0.001360826737274555,56.9524267713971,-56.9524267713971
1.499439435964885e-06,0.001235280739985014,0.000694739765745863,2073.963475856741,2.393455265497229e-11,41780601225.99595,-0.0001314823468827558,56.97110466292949,-56.97110466292949
1.499458547721043e-06,0.001402352464771214,0.0001820725706366271,2073.580262806552,2.390558376704102e-11,41831231135.99572,-0.002900007850895892,56.99025845943084,-56.99025845943084
1.499477659964403e-06,0.001365431853354104,-0.0003533307139119282,2073.197937204697,2.38198357319583e-11,41981817643.6176,-0.006073051666995897,57.01311345091779,-57.01311345091779
1.499496772694981e-06,0.001133274821390385,-0.0008326942906837859,2072.817470100218,2.368095074654527e-11,42228034283.88053,-0.008460161582168021,57.0384143051419,-57.0384143051419
1.499515885912797e-06,0.0007441947134485354,-0.001189023748228694,2072.43959207118,2.351161504362838e-11,42532169659.31052,-0.009259053174543097,57.06062469784199,-57.06062469784199
1.49953499961787e-06,0.0002565672510042541,-0.001377140604566603,2072.064547675764,2.334186756475155e-11,42841473469.33352,-0.008502816681616621,57.0722507974488,-57.0722507974488
1.499554113810218e-06,-0.0002623151945418426,-0.001376945053815054,2071.692105542265,2.3194163880568e-11,43114293972.79533,-0.006952073632053665,57.06684536742753,-57.06684536742753
1.499573228489859e-06,-0.0007450849459677213,-0.001192229810750116,2071.321791124598,2.307480835103163e-11,43337304682.54537,-0.005536307469992105,57.04089229112762,-57.04089229112762
1.499592343656813e-06,-0.001130767940178947,-0.000848272688783775,2070.953171163864,2.29767978491907e-11,43522165558.64518,-0.004718439633238939,56.99360460914207,-56.99360460914207
1.499611459311098e-06,-0.001370680192398461,-0.0003888623508927146,2070.585995378083,2.289150864651513e-11,43684320480.65273,-0.004205059813352881,56.92508643555094,-56.92508643555094
1.499630575452733e-06,-0.001433963173251871,0.0001286141655090905,2070.220106669674,2.28204358510441e-11,43820372517.30435,-0.003230845979975154,56.83444279163623,-56.83444279163623
1.499649692081735e-06,-0.001310891182943837,0.0006402834455324529,2069.855206878179,2.277777278216449e-11,43902448653.05805,-0.001232630539989074,56.71947038649388,-56.71947038649388
1.499668809198125e-06,-0.001012817409296777,0.001083003681979977,2069.490684387326,2.278133543029583e-11,43895582989.84294,0.001605312513329247,56.57834797927302,-56.57834797927302
1.49968792680192e-06,-0.0005703089481521379,0.00139971943837607,2069.125670507638,2.283829527034656e-11,43786105230.82293,0.004353541511896473,56.4121514865725,-56.4121514865725
1.49970704489314e-06,-3.174752011401259e-05,0.001543803920392444,2068.75932396766,2.293605976104962e-11,43599467843.13039,0.005873871288649072,56.22632097764097,-56.22632097764097
1.499726163471802e-06,0.0005380032947257948,0.001484999468128912,2068.391179334204,2.304498251472359e-11,43393393740.31172,0.005520573731842345,56.02986727515614,-56.02986727515614
1.499745282537926e-06,0.00106225455600607,0.001217470560685553,2068.02134471467,2.313173038227281e-11,43230661237.79301,0.003553939285637509,55.83256454311155,-55.83256454311155
1.49976440209153e-06,0.001463119572486642,0.0007662892426665666,2067.650422117445,2.317510613545293e-11,43149748447.97862,0.0009834120930935694,55.64168674695975,-55.64168674695975
1.499783522132633e-06,0.001676095741196536,0.0001872088719744393,2067.279198457762,2.317427406693506e-11,43151297732.63514,-0.001070422178284715,55.46017865855332,-55.46017865855332
1.499802642661253e-06,0.001662766193801926,-0.0004417326627604189,2066.90830250622,2.314449332975385e-11,43206821845.36875,-0.002044619150713345,55.28720149949433,-55.28720149949433
1.499821763677409e-06,0.001417188166327785,-0.001033148504376171,2066.53803252772,2.310422853869353e-11,43282120341.09956,-0.002166953688010975,55.12039347379332,-55.12039347379332
1.49984088518112e-06,0.0009661412687835169,-0.00150315480813485,2066.168425992667,2.306306384287962e-11,43359373533.91731,-0.002138638579654298,54.95814230395582,-54.95814230395582
1.499860007172404e-06,0.0003656117311941289,-0.001782512171856164,2065.799474248687,2.30183995737985e-11,43443506869.09984,-0.002532864545628923,54.8003798856453,-54.8003798856453
1.499879129651281e-06,-0.0003057734293619827,-0.00182649569585908,2065.431298016473,2.296235833168849e-11,43549533787.21474,-0.003328420017902102,54.64758566100247,-54.64758566100247
1.499898252617768e-06,-0.0009572769971519432,-0.001622522959096261,2065.064140904967,2.289324839749206e-11,43681000731.61961,-0.003899523891076032,54.4989889526437,-54.4989889526437
1.499917376071884e-06,-0.001499745368127579,-0.001192590536685951,2064.6981778095,2.282269671307252e-11,43816031583.47252,-0.003479031807808163,54.35155478875416,-54.35155478875416
1.499936500013648e-06,-0.001858566058117703,-0.0005890168543846823,2064.333280004519,2.277261938775718e-11,43912383682.02875,-0.001758124394820066,54.20078291456338,-54.20078291456338
1.499955624443079e-06,-0.001982132745242545,0.0001140046435385686,2063.968920556487,2.276367797459106e-11,43929632158.5732,0.0008230138455097583,54.04300205877158,-54.04300205877158
1.499974749360195e-06,-0.001845973450105222,0.0008289359255724896,2063.604309086174,2.280302035903373e-11,43853839721.88737,0.003291208796017983,53.87772317046276,-53.87772317046276
1.499993874765015e-06,-0.00145567099289295,0.001462340074513945,2063.238689760273,2.400688083601828e-11,41654724194.72623,0.1225985113201822,53.70853857652706,-53.70853857652706
1.500013000657557e-06,-0.0007803615243119823,0.001954058953986503,2062.83552655511,2.547266906979643e-11,39257762791.16839,0.03068055141922197,53.5386001821381,-53.5386001821381
1.500032127037841e-06,6.988304579106493e-05,0.002142273387696141,2062.422967670669,2.57986187058474e-11,38761765170.52614,0.003403572944970848,53.37788315159738,-53.37788315159738
1.500051253905885e-06,0.0009405938737728631,0.001966165398082854,2062.009366442012,2.584845665588556e-11,38687029299.76691,0.001807750154931639,53.23258555884045,-53.23258555884045
1.500070381261707e-06,0.001676955038942588,0.001442647610064749,2061.59521157575,2.587643182456311e-11,38645204515.8233,0.00111740616260915,53.10388365611669,-53.10388365611669
1.500089509105327e-06,0.002143630602805899,0.0006535639393928475,2061.180714486397,2.589951730106028e-11,38610758199.69285,0.001296400132129561,52.99097523196687,-52.99097523196687
1.500108637436762e-06,0.002250223419498166,-0.0002689574250163263,2060.765820344126,2.592664657394818e-11,38570356453.45773,0.001540150797628442,52.89388215721773,-52.89388215721773
1.500127766256032e-06,0.001968194024979453,-0.001164665615250806,2060.350454482556,2.59513082506649e-11,38533702823.03125,0.001038339549131529,52.8147890405765,-52.8147890405765
1.500146895563155e-06,0.001339145460083702,-0.001872677931391367,2059.934770588949,2.595787292952936e-11,38523957749.34286,-0.0003519740271413872,52.75705022027659,-52.75705022027659
1.50016602535815e-06,0.0004709794385178542,-0.002262801355483598,2059.519194503882,2.593526096611614e-11,38557545316.64357,-0.002012061858871413,52.72288668993557,-52.72288668993557
1.500185155641035e-06,-0.000481866133633834,-0.00226354913075388,2059.104234722773,2.588664508084191e-11,38629957527.40768,-0.003070534823499461,52.71171624017914,-52.71171624017914
1.50020428641183e-06,-0.001350408127322246,-0.001876572294230946,2058.690215484828,2.582792314066194e-11,38717785961.87859,-0.003068469303170427,52.72042078291807,-52.72042078291807
1.500223417670552e-06,-0.001984461318179562,-0.001173278597519756,2058.277136181324,2.57771794714067e-11,38794003863.3493,-0.00223633280054065,52.7452374642558,-52.7452374642558
1.500242549417221e-06,-0.002278223973243106,-0.0002782988500186392,2057.86474192943,2.574421823347625e-11,38843673205.80196,-0.001209391604409349,52.78374454910542,-52.78374454910542
1.500261681651855e-06,-0.002185936426887436,0.0006534302827375401,2057.452718157635,2.57280594197655e-11,38868069436.7393,-0.0004797893015626483,52.83555136838966,-52.83555136838966
1.500280814374473e-06,-0.001728365484886474,0.001462729465186187,2057.040841366288,2.572294469041286e-11,38875797931.98046,-5.487388185428264e-05,52.90151528817353,-52.90151528817353
1.500299947585094e-06,-0.0009890190439009619,0.00201344089309479,2056.628981385641,2.572645707138722e-11,38870490298.18385,0.0004220179918014996,52.98250486781512,-52.98250486781512
1.500319081283735e-06,-9.891146750378684e-05,0.002216258246531271,2056.216992115828,2.574231683490177e-11,38846542306.71991,0.001235754980181723,53.07895089827347,-53.07895089827347
1.500338215470417e-06,0.0007873365840724364,0.002043453425170482,2055.804624251244,2.577569851384176e-11,38796232795.12646,0.002253450526321596,53.19156976256296,-53.19156976256296
1.500357350145157e-06,0.001518323652622276,0.001532272217022097,2055.391565985763,2.582561950900693e-11,38721239567.98947,0.002964397081919414,53.32251560183676,-53.32251560183676
1.500376485307974e-06,0.001971324159626549,0.0007782524288633945,2054.97759947997,2.588133472690585e-11,38637883654.44749,0.002858937821954469,53.47579996691017,-53.47579996691017
1.500395620958888e-06,0.002074210176306214,-8.059958716051677e-05,2054.562757022426,2.5926270526047e-11,38570915897.65459,0.001837628181256084,53.65639214075535,-53.65639214075535
1.500414757097915e-06,0.001820289209188617,-0.0008888473421796784,2054.147351518471,2.594705383755526e-11,38540021008.18935,0.0003345440525716265,53.86845307941371,-53.86845307941371
1.500433893725076e-06,0.001270216948409258,-0.001504862158517006,2053.731843508124,2.594124597816252e-11,38548649546.04745,-0.000941516599877866,54.11385340204546,-54.11385340204546
1.500453030840389e-06,0.0005377399010611044,-0.001829847106426707,2053.316623991715,2.59183251969088e-11,38582739910.95949,-0.001453903853535861,54.39196444725199,-54.39196444725199
1.500472168443873e-06,-0.0002366863052949739,-0.001825316471227399,2052.901849983271,2.589346764089502e-11,38619779083.61116,-0.001143871136535252,54.70082155907359,-54.70082155907359
1.500491306535546e-06,-0.0009153143067666817,-0.00151536233721568,2052.487426490925,2.587872506267434e-11,38641779978.65628,-0.0003967912923391019,55.03883922828051,-55.03883922828051
1.500510445115426e-06,-0.001387961356776395,-0.0009765360124075512,2052.073124590319,2.587749648214301e-11,38643614566.42681,0.0002683949611848216,55.40598568364724,-55.40598568364724
1.500529584183534e-06,-0.001589190397881311,-0.0003200568220702454,2051.658740441329,2.588533578837592e-11,38631911448.83894,0.000550795578161785,55.80380837921642,-55.80380837921642
1.500548723739886e-06,-0.001506887583270234,0.0003303542714427313,2051.244187499293,2.589567451997473e-11,38616487831.92135,0.0005295569650123395,56.23451485916384,-56.23451485916384
1.500567863784503e-06,-0.001181036369290191,0.0008620710435870387,2050.829472268714,2.590601282760461e-11,38601077157.44015,0.0005507231756404456,56.69989579254355,-56.69989579254355
1.500587004317402e-06,-0.0006922524734347807,0.00119409446270719,2050.414588258667,2.592031647276394e-11,38579775870.05009,0.0009438639647968344,57.20087905510822,-57.20087905510822
1.500606145338603e-06,-0.0001427042905227105,0.001289610623508961,2049.999414976389,2.594640184176e-11,38540989463.53819,0.001781723811983812,57.73797178948793,-57.73797178948793
1.500625286848124e-06,0.0003652916874440297,0.001158241286009492,2049.583695623503,2.599065680195546e-11,38475364728.94225,0.002842240737240756,58.31219494226926,-58.31219494226926
1.500644428845984e-06,0.0007479743586915315,0.0008492060663020909,2049.167105145858,2.605396189390246e-11,38381878505.55025,0.003772009132978172,58.92580878253537,-58.92580878253537
1.500663571332201e-06,0.0009533272831416717,0.000438310723818954,2048.749358547152,2.613139527120577e-11,38268144108.70367,0.004318195006073745,59.58232720020592,-59.58232720020592
1.500682714306794e-06,0.0009675619099937065,1.149347997250712e-05,2048.330288387611,2.621553863451617e-11,38145315796.92091,0.004472846742617366,60.28581196440748,-60.28581196440748
1.500701857769782e-06,0.0008141491792893845,-0.0003524644813934336,2047.90984723028,2.630094057800086e-11,38021453910.90839,0.004449462286511348,61.03986587476061,-61.03986587476061
1.500721001721183e-06,0.0005453894948796402,-0.0005967875862526138,2047.488042208067,2.638685530748907e-11,37897657312.58556,0.004526189428311307,61.8468455161607,-61.8468455161607
1.500740146161017e-06,0.0002283994727518229,-0.0006956513876827957,2047.0648497669,2.647677429717901e-11,37768951337.3442,0.004867550872295574,62.70756483468794,-62.70756483468794
1.500759291089301e-06,-7.068001539778048e-05,-0.0006552697011537996,2046.640165230727,2.657532859615807e-11,37628885617.78941,0.0054280458582348,63.62136132063168,-63.62136132063168
1.500778436506055e-06,-0.000300086366113655,-0.0005077354259246092,2046.213816743428,2.668439849246219e-11,37475081189.57526,0.00596578609929754,64.58611625655081,-64.58611625655081
1.500797582411298e-06,-0.0004306203168501945,-0.0003002141709431415,2045.785639415688,2.68000819251436e-11,37313318772.42542,0.006118616549019393,65.59780032418837,-65.59780032418837
1.500816728805047e-06,-0.0004576752837175304,-8.270096653762259e-05,2045.35558634874,2.691097948588111e-11,37159554170.99001,0.005465563943351537,66.64931202444043,-66.64931202444043
1.500835875687322e-06,-0.0003976688788622922,0.0001027962428370751,2044.923857701359,2.699700317406347e-11,37041148365.70893,0.003520120988955406,67.7286534047212,-67.7286534047212
1.500855023058142e-06,-0.0002804576007482246,0.0002294831556382421,2044.491049861345,2.702760462819186e-11,36999209280.90399,-0.000323658781396895,68.8167248423355,-68.8167248423355
1.500874170917524e-06,-0.0001400477921330698,0.0002882117737946669,2044.058341250614,2.695981505415072e-11,37092242583.69089,-0.006756901703764899,69.88516632780184,-69.88516632780184
1.500893319265488e-06,-6.185129897724872e-06,0.0002852064137648398,2043.627704264892,2.673993921041726e-11,37397242833.31291,-0.01620849349750069,70.89477221855036,-70.89477221855036
1.500912468102053e-06,0.00010109460921722,0.0002364798835791269,2043.202036831598,2.631622058572437e-11,37999377484.41222,-0.02804664202142563,71.79517060765723,-71.79517060765723
1.500931617427237e-06,0.0001730188511209006,0.0001611010142243657,2042.784968767178,2.566547736682454e-11,38962844357.32376,-0.03991833976120572,72.52673197632325,-72.52673197632325
1.500950767241058e-06,0.0002100557214356408,7.546822337970463e-05,2042.380140360091,2.483859883930222e-11,40259919912.13673,-0.04644048736857073,73.02606224646163,-73.02606224646163
1.500969917543537e-06,0.0002176566486036562,-9.947962454563263e-06,2041.989551777599,2.397680458265251e-11,41706975445.90705,-0.04356274982526655,73.23549858827535,-73.23549858827535
1.50098906833469e-06,0.0002014052754724662,-9.064446764088421e-05,2041.61232097365,2.326807505323185e-11,42977341172.92628,-0.03045310939439997,73.11753712400338,-73.11753712400338
1.501008219614538e-06,0.0001635660198474121,-0.0001653415896929311,2041.244428337591,2.286528900685315e-11,43734413315.32182,-0.01161074760461698,72.66869496698541,-72.66869496698541
1.501027371383098e-06,0.0001023186227281928,-0.000231812027472535,2040.880096122106,2.281088731440689e-11,43838715531.6146,0.005929409577150487,71.92424949426423,-71.92424949426423
1.50104652364039e-06,1.403258993257657e-05,-0.0002831570662062399,2040.513945614527,2.303447369098237e-11,43413190742.51234,0.01741874926658126,70.94879890909891,-70.94879890909891
1.501065676386431e-06,-0.000102187634864821,-0.0003063335921004861,2040.142453397638,2.341327460825367e-11,42710813277.16025,0.02213697187092189,69.81788222857725,-69.81788222857725
1.501084829621242e-06,-0.000239382433599858,-0.0002840571539141022,2039.76417238756,2.383434535626454e-11,41956260390.30953,0.02183166209086511,68.60144780920518,-68.60144780920518
1.50110398334484e-06,-0.0003792268927867168,-0.000200119294382377,2039.379196043448,2.42225603070172e-11,41283827445.37137,0.01870513805589475,67.3551092967063,-67.3551092967063
1.501123137557244e-06,-0.0004921852601548622,-4.682471255615797e-05,2038.988483061285,2.454051635135961e-11,40748938843.92931,0.01449451037244486,66.11829707709545,-66.11829707709545
1.501142292258473e-06,-0.0005423915094530136,0.000167964119975855,2038.593324675857,2.477864680443848e-11,40357328949.08833,0.0103694595038363,64.91604299899463,-64.91604299899463
1.501161447448546e-06,-0.0004965512213065423,0.0004170915197177175,2038.194985941156,2.494536765433263e-11,40087603191.78199,0.007037964426624937,63.76204616318385,-63.76204616318385
1.501180603127481e-06,-0.0003344262395927364,0.0006556775191088357,2037.794488583213,2.505883274466283e-11,39906088611.12997,0.004808690882415097,62.66197938514914,-62.66197938514914
1.501199759295297e-06,-5.780015075337995e-05,0.0008281601155715753,2037.392516307782,2.513967958074085e-11,39777754397.71658,0.003632139313673868,61.61661010989516,-61.61661010989516
1.501218915952014e-06,0.0003045627584458713,0.0008793882294510099,2036.989429957304,2.520511265095955e-11,39674490403.91138,0.003199232579245935,60.62440921201747,-60.62440921201747
1.501238073097648e-06,0.000697386829731945,0.0007676520357957391,2036.585362290902,2.526558510753476e-11,39579530643.91046,0.003114074020049457,59.68333847996529,-59.68333847996529
1.50125723073222e-06,0.001045445010182798,0.0004773135089065569,2036.180339405289,2.532487824094801e-11,39486863095.08455,0.003075953025908333,58.79168379935624,-58.79168379935624
1.501276388855748e-06,0.001266151911494751,2.828223460412577e-05,2035.774372969718,2.538282572858316e-11,39396716925.5674,0.002973439032529835,57.94811733465403,-57.94811733465403
1.501295547468251e-06,0.001286748778463086,-0.0005207376404707195,2035.367494407121,2.543853088096184e-11,39310446215.60275,0.002841717829095071,57.15143052537773,-57.15143052537773
1.501314706569746e-06,0.00106279571787701,-0.001077558533816816,2034.95974410182,2.54919113034801e-11,39228129585.69655,0.00273061405796111,56.40038015721974,-56.40038015721974
1.501333866160254e-06,0.0005935517420032409,-0.001530707603083081,2034.551156115304,2.554292085515888e-11,39149790490.69993,0.002594089342585681,55.69381700507535,-55.69381700507535
1.501353026239793e-06,-6.992266000346247e-05,-0.001770579390778526,2034.141772309486,2.55897041870015e-11,39078216484.73601,0.002289331835667723,55.03092405043265,-55.03092405043265
1.501372186808382e-06,-0.0008269795103853166,-0.001713915700215567,2033.731686160484,2.562781829032952e-11,39020098732.99839,0.001689065417055321,54.41123246341316,-54.41123246341316
1.501391347866038e-06,-0.001541446721274026,-0.001326620365710566,2033.321081810564,2.565192611922735e-11,38983427417.9689,0.000827281508843318,53.83421613120198,-53.83421613120198
1.501410509412782e-06,-0.002066599847479218,-0.0006387688186344722,2032.910223646328,2.565949794924811e-11,38971923845.81721,-3.695536292108295e-05,53.29859899996526,-53.29859899996526
1.501429671448631e-06,-0.002276274497989354,0.0002538707503378091,2032.499376820482,2.565420566254291e-11,38979963486.45774,-0.0005154106008452048,52.80181983609187,-52.80181983609187
1.501448833973605e-06,-0.002094035487153029,0.001203859929719955,2032.08868813339,2.564623036762274e-11,38992085217.42271,-0.0003169764875578707,52.34013971225558,-52.34013971225558
1.501467996987722e-06,-0.001512625591657817,0.002038218007950011,2031.678096703797,2.564833139584993e-11,38988891112.10589,0.0005362451136004056,51.90954415253063,-51.90954415253063
1.501487160491001e-06,-0.0006001120113579769,0.002589946866574935,2031.267340734586,2.566939369533643e-11,38956899873.39584,0.001661908482597304,51.50705966267213,-51.50705966267213
1.501506324483461e-06,0.0005067408738623121,0.002729313142981686,2030.85607481804,2.57092404353175e-11,38896520592.11644,0.00249658176762388,51.13174571493254,-51.13174571493254
1.50152548896512e-06,0.001620825036700283,0.00239162729072605,2030.444042819767,2.575818314083799e-11,38822613944.94717,0.002611063968469581,50.78471933196881,-50.78471933196881
1.501544653935997e-06,0.002534931372393288,0.00159760394498317,2030.031209590196,2.580211969960081e-11,38756505730.63077,0.001974034224898981,50.46809978131393,-50.46809978131393
1.501563819396111e-06,0.003061930211324817,0.0004593722679388142,2029.617770592861,2.583047328262227e-11,38713963505.76205,0.0009847994107522789,50.18342664237957,-50.18342664237957
1.501582985345481e-06,0.003076558933032145,-0.0008343458530460938,2029.20402938447,2.584209015305084e-11,38696560304.42812,0.0002274507981634697,49.93048680430536,-49.93048680430536
1.501602151784124e-06,0.002545983516611402,-0.002053100550832904,2028.790218375163,2.584516983514321e-11,38691949264.74194,9.391286086901624e-05,49.70727694495756,-49.70727694495756
1.501621318712061e-06,0.001539840558131679,-0.002969923458870982,2028.376378544806,2.585119345762221e-11,38682933599.9244,0.000534624856595554,49.51109593962411,-49.51109593962411
1.50164048612931e-06,0.000219292990437032,-0.003404875723887359,2027.962374638482,2.586699850346337e-11,38659297864.26936,0.001114525333583791,49.33999708387728,-49.33999708387728
1.501659654035889e-06,-0.001189925910702521,-0.003259520853985449,2027.548028676435,2.589049747604349e-11,38624209555.08102,0.001337379908979579,49.19359089599813,-49.19359089599813
1.501678822431818e-06,-0.002436201876096412,-0.002538762982963047,2027.133272252541,2.591302858103721e-11,38590626212.32108,0.001013483950600041,49.07265426376603,-49.07265426376603
1.501697991317114e-06,-0.003288801216688367,-0.001355505449882544,2026.71820476736,2.59266391228462e-11,38570367538.25967,0.0004065898666726104,48.97785607763094,-48.97785607763094
1.501717160691798e-06,-0.003584627961629703,8.694096503562806e-05,2026.303012487311,2.593093914289109e-11,38563971574.24773,4.204914391644599e-05,48.90856425787592,-48.90856425787592
1.501736330555886e-06,-0.003262180121116515,0.001533596576232756,2025.887807300763,2.593433212331046e-11,38558926262.11776,0.0003119384880690386,48.86265907732565,-48.86265907732565
1.501755500909399e-06,-0.002372980912730261,0.002727288807093519,2025.472506365862,2.594861827424877e-11,38537697438.49494,0.00117849254621777,48.83752901693579,-48.83752901693579
1.501774671752355e-06,-0.001070388886842254,0.003455643475971565,2025.056843687841,2.598101353806935e-11,38489645468.78529,0.002201133353272119,48.83153121156263,-48.83153121156263
1.501793843084773e-06,0.0004179179917563284,0.003587818979905153,2024.640505345661,2.60295202606385e-11,38417918962.27096,0.002859197455527904,48.84485992944519,-48.84485992944519
1.501813014906671e-06,0.001828663250725173,0.003098425175600822,2024.223289316283,2.608491106463009e-11,38336339254.61042,0.002919157564042739,48.8792317988573,-48.8792317988573
1.501832187218068e-06,0.002909893895162672,0.002075240015834262,2023.805177170885,2.613745033256564e-11,38259278823.15523,0.00256159127217636,48.93669565816399,-48.93669565816399
1.501851360018984e-06,0.003469573251653276,0.0007055200661898889,2023.386278654237,2.618282281185099e-11,38192978930.72765,0.002171418498513816,49.01851509839499,-49.01851509839499
1.501870533309435e-06,0.003413962296819421,-0.0007596845374071755,2022.966713526683,2.622266476553157e-11,38134949630.07924,0.001984568878303827,49.12493326257106,-49.12493326257106
1.501889707089443e-06,0.002765176942396946,-0.002055057579602265,2022.546539134247,2.62600079624465e-11,38080719603.36281,0.001910667839994431,49.25568849315843,-49.25568849315843
1.501908881359025e-06,0.001654727020061685,-0.00295197980566171,2022.125778149654,2.629325155918934e-11,38032572645.0712,0.001556858253082076,49.41107045591622,-49.41107045591622
1.501928056118199e-06,0.000296800586409617,-0.00330117044372661,2021.704539183415,2.631600625902883e-11,37999686964.54111,0.0008165525672909662,49.59167644145001,-49.59167644145001
1.501947231366985e-06,-0.001054489129054517,-0.003060365799308662,2021.283049515414,2.632399782600743e-11,37988150835.20581,1.69870585107773e-05,49.79730469727783,-49.79730469727783
1.501966407105402e-06,-0.002156751276048837,-0.002299766362877054,2020.861554631835,2.632224737736968e-11,37990677074.92715,-0.0001995533923700151,50.02591709600536,-50.02591709600536
1.501985583333468e-06,-0.002827012016955349,-0.001182083196586011,2020.440121019193,2.632661694355606e-11,37984371563.72911,0.0006552698688437481,50.27365969108744,-50.27365969108744
1.502004760051202e-06,-0.002971914608086287,7.606805180213075e-05,2020.018486207142,2.635645244511598e-11,37941373258.8775,0.002456345109802653,50.53642917502158,-50.53642917502158
1.502023937258623e-06,-0.002595805096168125,0.001247453154228194,2019.596097159575,2.64223101214527e-11,37846804287.86899,0.004411958024521828,50.81217984437736,-50.81217984437736
1.502043114955749e-06,-0.001792397179089671,0.002132015053207959,2019.172353359211,2.651738864998953e-11,37711103955.19262,0.005503559387243215,51.10240381583009,-51.10240381583009
1.502062293142599e-06,-0.0007263812748985253,0.002587929036071825,2018.746919571583,2.661930543914039e-11,37566720224.39864,0.005124852600211804,51.41161760726067,-51.41161760726067
1.502081471819192e-06,0.0003951671672673577,0.002556362844336904,2018.319912046637,2.670168280473553e-11,37450823130.24296,0.003465684742952109,51.74499358630431,-51.74499358630431
1.502100650985547e-06,0.001362935228325562,0.002073763036125372,2017.891840253679,2.674794945029764e-11,37386043437.0184,0.001359019589621788,52.10554280868236,-52.10554280868236
